codigo_recurso;descripcion;categoria;unidad_fuente;pais_codigo;moneda;precio_referencia;precio_min;precio_max;fuente;fecha_consulta;confianza;incluye_iva;incluye_transporte;origen;observaciones
MT-FUNGICIDA;Solución fungicida y algicida para tratamiento de moho y verdín en fachadas.;materiales;l;ES;EUR;7.063291;5.351579;9.447619;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-LIMP-QUIM;Limpiador químico específico para fachadas, según el tipo de soporte y de mancha.;materiales;l;ES;EUR;10.708861;8.113684;14.32381;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-BLQ-12;Bloque de concreto hueco de 12x20x40 cm.;materiales;ud;ES;EUR;0.592405;0.448842;0.792381;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-STEELDECK;Lámina colaborante de acero galvanizado tipo steel deck para losa mixta.;materiales;m2;ES;EUR;21.64557;16.4;28.952381;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CONECTOR-CORTE;Conector de cortante soldable para losa mixta sobre estructura metálica.;materiales;ud;ES;EUR;1.594937;1.208421;2.133333;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DOMO;Domo o claraboya de policarbonato o acrílico con su zócalo y herrajes.;materiales;ud;ES;EUR;82.025316;62.147368;109.714286;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CELOSIA;Celosía o romanilla de aluminio para ventilación, con su marco.;materiales;m2;ES;EUR;29.620253;22.442105;39.619048;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PANEL-PVC-BANO;Panel de PVC o composite para revestimiento de paredes de baño, con sus perfiles.;materiales;m2;ES;EUR;15.379747;11.652632;20.571429;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TRAMPA-GRASA;Trampa de grasa prefabricada con su tapa y conexiones.;materiales;ud;ES;EUR;88.860759;67.326316;118.857143;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TIMBRE;Timbre con su pulsador y transformador.;materiales;ud;ES;EUR;15.949367;12.084211;21.333333;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PINT-TRAFICO;Pintura de tráfico para demarcación de pisos y estacionamientos.;materiales;l;ES;EUR;10.481013;7.941053;14.019048;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PERFIL-CORTINERO;Riel de cortinero con sus soportes y accesorios.;materiales;m;ES;EUR;8.43038;6.387368;11.27619;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-SELLA-FISURA;Sellador elástico de fisuras en base a poliuretano o acrílico para exteriores.;materiales;kg;ES;EUR;5.468354;4.143158;7.314286;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-QUIMICO-LIMP-AC;Producto químico espumante para limpieza de serpentines de climatización.;materiales;ud;ES;EUR;9.683544;7.336842;12.952381;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-REJILLA-VENT;Rejilla de ventilación con marco y malla antiinsectos.;materiales;ud;ES;EUR;10.253165;7.768421;13.714286;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-MADERA-PERGOLA;Viga y listón de madera tratada para pérgola exterior.;materiales;m;ES;EUR;7.746835;5.869474;10.361905;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PARARRAYOS-PDA;Pararrayos con dispositivo de cebado (PDA), con su cabeza captadora, mástil de acero galvanizado y piezas de fijación y conexión. El precio no incluye el mástil de gran altura ni la estructura de soporte sobre cubierta.;materiales;ud;ES;EUR;432.911392;328;579.047619;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PARARRAYOS-PUNTA;Pararrayos tipo Franklin de punta simple, con su soporte corto y piezas de conexión a la bajante.;materiales;ud;ES;EUR;74.050633;56.105263;99.047619;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CABLE-COBRE-DESN;Cable de cobre desnudo de 35 mm2 para captación y bajante de protección contra rayos, con sus grapas de fijación.;materiales;m;ES;EUR;5.126582;3.884211;6.857143;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CONT-DESCARGAS;Contador de descargas con su mando de comprobación, intercalado en la bajante del sistema de protección.;materiales;ud;ES;EUR;51.265823;38.842105;68.571429;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DPS-1;Protector contra sobretensiones transitorias tipo 1 (clase I), para montaje en el tablero principal o la acometida.;materiales;ud;ES;EUR;96.835443;73.368421;129.52381;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DPS-2;Protector contra sobretensiones transitorias tipo 2 (clase II), para montaje en tablero secundario de distribución.;materiales;ud;ES;EUR;51.265823;38.842105;68.571429;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DPS-3;Protector contra sobretensiones tipo 3 (clase III), supresor para equipos electrónicos sensibles.;materiales;ud;ES;EUR;28.481013;21.578947;38.095238;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DPS-DATOS;Protector contra sobretensiones para línea de datos y telecomunicaciones, con su conexión a tierra.;materiales;ud;ES;EUR;34.177215;25.894737;45.714286;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DOM-CENTRAL;Central domótica o controlador principal, con su fuente de alimentación y el software de configuración. El precio no incluye los módulos de actuación ni los sensores periféricos.;materiales;ud;ES;EUR;205.063291;155.368421;274.285714;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DOM-PASARELA;Pasarela de comunicación que integra protocolos de distintos fabricantes (Zigbee, Z-Wave, WiFi, bus cableado) con la central domótica.;materiales;ud;ES;EUR;102.531646;77.684211;137.142857;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DOM-REPETIDOR;Repetidor o extensor de señal inalámbrica para ampliar la cobertura de la red domótica.;materiales;ud;ES;EUR;51.265823;38.842105;68.571429;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DOM-SENSOR-MOV;Sensor de movimiento o presencia para iluminación y alarmas, con su soporte de montaje.;materiales;ud;ES;EUR;28.481013;21.578947;38.095238;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DOM-SENSOR-PUERTA;Sensor magnético de apertura para puertas y ventanas, con su emisor y su soporte de montaje.;materiales;ud;ES;EUR;20.506329;15.536842;27.428571;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DOM-SENSOR-TEMP;Sensor de temperatura y humedad ambiente con comunicación a la central domótica.;materiales;ud;ES;EUR;25.063291;18.989474;33.52381;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DOM-SENSOR-INUND;Detector de inundación o fuga de agua por contacto, con aviso a la central domótica.;materiales;ud;ES;EUR;22.78481;17.263158;30.47619;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DOM-SENSOR-GAS;Detector de gas doméstico con alarma local y comunicación a la central domótica.;materiales;ud;ES;EUR;34.177215;25.894737;45.714286;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DOM-SENSOR-LUZ;Sensor de nivel de luz para automatización de iluminación y persianas.;materiales;ud;ES;EUR;25.063291;18.989474;33.52381;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DOM-ACTUADOR;Módulo de actuación on/off (relé) para control de circuitos de iluminación y cargas, montaje en carril o empotrado.;materiales;ud;ES;EUR;45.56962;34.526316;60.952381;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DOM-DIMMER;Módulo regulador (dimmer) para atenuación de iluminación, compatible con la central domótica.;materiales;ud;ES;EUR;51.265823;38.842105;68.571429;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DOM-PERSIANA;Módulo de control de persiana, cortina o toldo motorizado, con detección de final de carrera.;materiales;ud;ES;EUR;54.683544;41.431579;73.142857;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DOM-ENCHUFE;Módulo de enchufe inteligente para medición y control on/off de cargas enchufables.;materiales;ud;ES;EUR;31.898734;24.168421;42.666667;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DOM-TERMOSTATO;Termostato inteligente para control de climatización, con programación horaria y comunicación a la central domótica.;materiales;ud;ES;EUR;62.658228;47.473684;83.809524;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DOM-PANEL;Panel táctil de pared para control y visualización del sistema domótico, con su caja de empotrar.;materiales;ud;ES;EUR;102.531646;77.684211;137.142857;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-DOM-TECLADO;Teclado o pulsador de escenas para activación directa de ambientes preconfigurados.;materiales;ud;ES;EUR;39.873418;30.210526;53.333333;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PYL-PLACA-HD;Placa de yeso laminado de alta dureza, de 12,5 mm, para paramentos interiores sometidos a impacto y zonas de tránsito.;materiales;m2;ES;EUR;11.164557;8.458947;14.933333;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PYL-PLACA-IG;Placa de yeso laminado resistente al fuego (tipo F), de 15 mm, para protección de instalaciones y estructura.;materiales;m2;ES;EUR;11.962025;9.063158;16;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PYL-PASTA-AGARRE;Pasta de agarre de base yeso para fijación de placa de yeso laminado directamente al paramento en trasdosado directo.;materiales;kg;ES;EUR;0.455696;0.345263;0.609524;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PIN-ANTIMOHO;Pintura acrílica antihongos y antimoho para interiores de cocinas, baños y locales con condensación.;materiales;l;ES;EUR;6.265823;4.747368;8.380952;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PIN-TIZA;Pintura de pizarra efecto tiza, lavable, para paredes de uso escolar, infantil o de oficina.;materiales;l;ES;EUR;10.253165;7.768421;13.714286;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PIN-MAGNETICA;Pintura magnética de base para paredes sobre las que se quiere fijar imanes.;materiales;l;ES;EUR;15.949367;12.084211;21.333333;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PIN-CAL;Cal hidratada para pintura mineral interior de sótanos, depósitos y paramentos transpirables.;materiales;kg;ES;EUR;2.050633;1.553684;2.742857;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PIN-SEMIBRILLO;Pintura de caucho semibrillo lavable para interiores de alto tránsito y escuelas.;materiales;l;ES;EUR;5.240506;3.970526;7.009524;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-LACA-MADERA;Laca nitrocelulósica o al agua para acabado de carpintería interior de madera.;materiales;l;ES;EUR;9.113924;6.905263;12.190476;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-BARNIZ-MARINO;Barniz marino o de exterior de alta resistencia para madera expuesta a la intemperie.;materiales;l;ES;EUR;12.531646;9.494737;16.761905;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ESMALTE-AGUA;Esmalte al agua satinado para carpintería interior de madera y metal.;materiales;l;ES;EUR;7.405063;5.610526;9.904762;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-POLIURETANO-PISO;Recubrimiento de poliuretano bicomponente para piso, con resistencia a la abrasión.;materiales;kg;ES;EUR;13.670886;10.357895;18.285714;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-LASUR;Lasur o protector decorativo para madera exterior que deja ver la veta.;materiales;l;ES;EUR;10.822785;8.2;14.47619;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-MOSAICO;Mosaico vítreo o cerámico en malla para revestimiento de paredes y superficies curvas.;materiales;m2;ES;EUR;20.506329;15.536842;27.428571;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-DECOR;Vidrio decorativo lacado, grabado o de color para revestimiento de pared.;materiales;m2;ES;EUR;51.265823;38.842105;68.571429;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-FIBRA-NAT;Revestimiento de fibra natural tejida (sisal, yute, bambú) para paredes decorativas.;materiales;m2;ES;EUR;25.063291;18.989474;33.52381;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PIN-IGNFUGA;Pintura intumescente ignífuga para protección de estructura metálica y madera.;materiales;l;ES;EUR;13.670886;10.357895;18.285714;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ANTI-GRAFFITI;Protector anti-graffiti para superficies pintadas, que facilita la limpieza de pintadas.;materiales;l;ES;EUR;15.949367;12.084211;21.333333;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-SILOXANO;Hidrofugante a base de siloxano para fachadas, permeable al vapor de agua.;materiales;l;ES;EUR;14.810127;11.221053;19.809524;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TINTE-MAD;Tinte o colorante para madera, de base al agua o al disolvente.;materiales;l;ES;EUR;8.544304;6.473684;11.428571;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-POLIUREA;Membrana de poliurea de aplicación en caliente para impermeabilización y recubrimiento de alta resistencia.;materiales;kg;ES;EUR;15.949367;12.084211;21.333333;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CUARZO-COLOR;Árido de cuarzo coloreado para recubrimientos decorativos antideslizantes.;materiales;kg;ES;EUR;1.367089;1.035789;1.828571;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-RESINA-ACRIL;Resina acrílica decorativa para recubrimientos continuos de paredes y pisos.;materiales;kg;ES;EUR;10.253165;7.768421;13.714286;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PERSIANA-ALU;Persiana enrollable de aluminio con su cajón y cinta o motor, para protección solar y oscurecimiento.;materiales;m2;ES;EUR;62.658228;47.473684;83.809524;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TOLDO;Toldo extensible de lona con brazos y soportes, para protección solar en fachadas.;materiales;m2;ES;EUR;54.683544;41.431579;73.142857;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-LAM;Vidrio laminado de seguridad con butiral, para acristalamiento de protección.;materiales;m2;ES;EUR;47.848101;36.252632;64;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-DOBLE;Doble acristalamiento con cámara de aire, para aislamiento térmico y acústico.;materiales;m2;ES;EUR;62.658228;47.473684;83.809524;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-ARENA;Vidrio arenado o esmerilado para privacidad en mamparas y divisiones.;materiales;m2;ES;EUR;31.898734;24.168421;42.666667;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-AUTOM-PORTON;Motor y automatismo para portón corredizo o batiente, con mandos y finales de carrera.;materiales;ud;ES;EUR;205.063291;155.368421;274.285714;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CIERRA-PUERTA;Cierra-puertas hidráulico para puertas de tránsito, con brazo y regulación.;materiales;ud;ES;EUR;39.873418;30.210526;53.333333;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CERRADURA-MULTI;Cerradura multipunto de seguridad con cilindro y cerraderos, para puerta de acceso.;materiales;ud;ES;EUR;51.265823;38.842105;68.571429;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-HERRAJE-CORRED;Herrajes de puerta corredera de madera o vidrio, con carros, guías y topes.;materiales;ud;ES;EUR;20.506329;15.536842;27.428571;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-POLIESTIRENO-EXT;Panel de poliestireno extruido (XPS) para aislamiento térmico de cubiertas, muros y pisos.;materiales;m2;ES;EUR;8.544304;6.473684;11.428571;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-LANA-ROCA;Panel de lana de roca para aislamiento térmico y acústico y protección contra incendios.;materiales;m2;ES;EUR;6.265823;4.747368;8.380952;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-MEMBRANA-PVC;Membrana impermeabilizante de PVC armado con poliéster, para cubiertas y terrazas.;materiales;m2;ES;EUR;13.670886;10.357895;18.285714;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-BENTONITA;Geocompuesto de bentonita sódica para impermeabilización de muros enterrados y fundaciones.;materiales;m2;ES;EUR;10.253165;7.768421;13.714286;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-LAMINA-DREN;Lámina drenante nodular de polietileno para protección y drenaje de muros enterrados.;materiales;m2;ES;EUR;7.405063;5.610526;9.904762;docs/METODOLOGIA_PRECIOS_REFERENCIA_ESPANA.md;2026-08-25;derivado;no;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
