codigo_recurso;descripcion;categoria;unidad_fuente;pais_codigo;moneda;precio_referencia;precio_min;precio_max;fuente;fecha_consulta;confianza;incluye_iva;incluye_transporte;origen;observaciones
MT-POLIURETANO-PISO;Recubrimiento de poliuretano bicomponente para piso, con resistencia a la abrasión.;materiales;kg;EC;USD;9.8;8.5;11.2;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-LASUR;Lasur o protector decorativo para madera exterior que deja ver la veta.;materiales;l;CO;COP;39428.28341;29715.77381;49298.737728;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-LASUR;Lasur o protector decorativo para madera exterior que deja ver la veta.;materiales;l;PE;PEN;30.797386;21.590909;35.267974;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-LASUR;Lasur o protector decorativo para madera exterior que deja ver la veta.;materiales;l;MX;MXN;188.416667;147.381944;251.787698;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-LASUR;Lasur o protector decorativo para madera exterior que deja ver la veta.;materiales;l;EC;USD;7.758333;6.729167;8.866667;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-MOSAICO;Mosaico vítreo o cerámico en malla para revestimiento de paredes y superficies curvas.;materiales;m2;CO;COP;74706.221198;56303.571429;93408.134642;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-MOSAICO;Mosaico vítreo o cerámico en malla para revestimiento de paredes y superficies curvas.;materiales;m2;PE;PEN;58.352941;40.909091;66.823529;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-MOSAICO;Mosaico vítreo o cerámico en malla para revestimiento de paredes y superficies curvas.;materiales;m2;MX;MXN;357;279.25;477.071429;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-MOSAICO;Mosaico vítreo o cerámico en malla para revestimiento de paredes y superficies curvas.;materiales;m2;EC;USD;14.7;12.75;16.8;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-DECOR;Vidrio decorativo lacado, grabado o de color para revestimiento de pared.;materiales;m2;CO;COP;186765.552995;140758.928571;233520.336606;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-DECOR;Vidrio decorativo lacado, grabado o de color para revestimiento de pared.;materiales;m2;PE;PEN;145.882353;102.272727;167.058824;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-DECOR;Vidrio decorativo lacado, grabado o de color para revestimiento de pared.;materiales;m2;MX;MXN;892.5;698.125;1192.678571;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-DECOR;Vidrio decorativo lacado, grabado o de color para revestimiento de pared.;materiales;m2;EC;USD;36.75;31.875;42;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-FIBRA-NAT;Revestimiento de fibra natural tejida (sisal, yute, bambú) para paredes decorativas.;materiales;m2;CO;COP;91307.603687;68815.47619;114165.497896;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-FIBRA-NAT;Revestimiento de fibra natural tejida (sisal, yute, bambú) para paredes decorativas.;materiales;m2;PE;PEN;71.320261;50;81.673203;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-FIBRA-NAT;Revestimiento de fibra natural tejida (sisal, yute, bambú) para paredes decorativas.;materiales;m2;MX;MXN;436.333333;341.305556;583.087302;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-FIBRA-NAT;Revestimiento de fibra natural tejida (sisal, yute, bambú) para paredes decorativas.;materiales;m2;EC;USD;17.966667;15.583333;20.533333;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PIN-IGNFUGA;Pintura intumescente ignífuga para protección de estructura metálica y madera.;materiales;l;CO;COP;49804.147465;37535.714286;62272.089762;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PIN-IGNFUGA;Pintura intumescente ignífuga para protección de estructura metálica y madera.;materiales;l;PE;PEN;38.901961;27.272727;44.54902;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PIN-IGNFUGA;Pintura intumescente ignífuga para protección de estructura metálica y madera.;materiales;l;MX;MXN;238;186.166667;318.047619;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PIN-IGNFUGA;Pintura intumescente ignífuga para protección de estructura metálica y madera.;materiales;l;EC;USD;9.8;8.5;11.2;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ANTI-GRAFFITI;Protector anti-graffiti para superficies pintadas, que facilita la limpieza de pintadas.;materiales;l;CO;COP;58104.83871;43791.666667;72650.771388;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ANTI-GRAFFITI;Protector anti-graffiti para superficies pintadas, que facilita la limpieza de pintadas.;materiales;l;PE;PEN;45.385621;31.818182;51.973856;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ANTI-GRAFFITI;Protector anti-graffiti para superficies pintadas, que facilita la limpieza de pintadas.;materiales;l;MX;MXN;277.666667;217.194444;371.055556;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-ANTI-GRAFFITI;Protector anti-graffiti para superficies pintadas, que facilita la limpieza de pintadas.;materiales;l;EC;USD;11.433333;9.916667;13.066667;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-SILOXANO;Hidrofugante a base de siloxano para fachadas, permeable al vapor de agua.;materiales;l;CO;COP;53954.493088;40663.690476;67461.430575;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-SILOXANO;Hidrofugante a base de siloxano para fachadas, permeable al vapor de agua.;materiales;l;PE;PEN;42.143791;29.545455;48.261438;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-SILOXANO;Hidrofugante a base de siloxano para fachadas, permeable al vapor de agua.;materiales;l;MX;MXN;257.833333;201.680556;344.551587;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-SILOXANO;Hidrofugante a base de siloxano para fachadas, permeable al vapor de agua.;materiales;l;EC;USD;10.616667;9.208333;12.133333;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TINTE-MAD;Tinte o colorante para madera, de base al agua o al disolvente.;materiales;l;CO;COP;31127.592166;23459.821429;38920.056101;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TINTE-MAD;Tinte o colorante para madera, de base al agua o al disolvente.;materiales;l;PE;PEN;24.313725;17.045455;27.843137;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TINTE-MAD;Tinte o colorante para madera, de base al agua o al disolvente.;materiales;l;MX;MXN;148.75;116.354167;198.779762;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TINTE-MAD;Tinte o colorante para madera, de base al agua o al disolvente.;materiales;l;EC;USD;6.125;5.3125;7;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-POLIUREA;Membrana de poliurea de aplicación en caliente para impermeabilización y recubrimiento de alta resistencia.;materiales;kg;CO;COP;58104.83871;43791.666667;72650.771388;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-POLIUREA;Membrana de poliurea de aplicación en caliente para impermeabilización y recubrimiento de alta resistencia.;materiales;kg;PE;PEN;45.385621;31.818182;51.973856;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-POLIUREA;Membrana de poliurea de aplicación en caliente para impermeabilización y recubrimiento de alta resistencia.;materiales;kg;MX;MXN;277.666667;217.194444;371.055556;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-POLIUREA;Membrana de poliurea de aplicación en caliente para impermeabilización y recubrimiento de alta resistencia.;materiales;kg;EC;USD;11.433333;9.916667;13.066667;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CUARZO-COLOR;Árido de cuarzo coloreado para recubrimientos decorativos antideslizantes.;materiales;kg;CO;COP;4980.414747;3753.571429;6227.208976;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CUARZO-COLOR;Árido de cuarzo coloreado para recubrimientos decorativos antideslizantes.;materiales;kg;PE;PEN;3.890196;2.727273;4.454902;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CUARZO-COLOR;Árido de cuarzo coloreado para recubrimientos decorativos antideslizantes.;materiales;kg;MX;MXN;23.8;18.616667;31.804762;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CUARZO-COLOR;Árido de cuarzo coloreado para recubrimientos decorativos antideslizantes.;materiales;kg;EC;USD;0.98;0.85;1.12;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-RESINA-ACRIL;Resina acrílica decorativa para recubrimientos continuos de paredes y pisos.;materiales;kg;CO;COP;37353.110599;28151.785714;46704.067321;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-RESINA-ACRIL;Resina acrílica decorativa para recubrimientos continuos de paredes y pisos.;materiales;kg;PE;PEN;29.176471;20.454545;33.411765;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-RESINA-ACRIL;Resina acrílica decorativa para recubrimientos continuos de paredes y pisos.;materiales;kg;MX;MXN;178.5;139.625;238.535714;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-RESINA-ACRIL;Resina acrílica decorativa para recubrimientos continuos de paredes y pisos.;materiales;kg;EC;USD;7.35;6.375;8.4;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PERSIANA-ALU;Persiana enrollable de aluminio con su cajón y cinta o motor, para protección solar y oscurecimiento.;materiales;m2;CO;COP;228269.009217;172038.690476;285413.744741;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PERSIANA-ALU;Persiana enrollable de aluminio con su cajón y cinta o motor, para protección solar y oscurecimiento.;materiales;m2;PE;PEN;178.300654;125;204.183007;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PERSIANA-ALU;Persiana enrollable de aluminio con su cajón y cinta o motor, para protección solar y oscurecimiento.;materiales;m2;MX;MXN;1090.833333;853.263889;1457.718254;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-PERSIANA-ALU;Persiana enrollable de aluminio con su cajón y cinta o motor, para protección solar y oscurecimiento.;materiales;m2;EC;USD;44.916667;38.958333;51.333333;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TOLDO;Toldo extensible de lona con brazos y soportes, para protección solar en fachadas.;materiales;m2;CO;COP;199216.589862;150142.857143;249088.359046;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TOLDO;Toldo extensible de lona con brazos y soportes, para protección solar en fachadas.;materiales;m2;PE;PEN;155.607843;109.090909;178.196078;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TOLDO;Toldo extensible de lona con brazos y soportes, para protección solar en fachadas.;materiales;m2;MX;MXN;952;744.666667;1272.190476;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-TOLDO;Toldo extensible de lona con brazos y soportes, para protección solar en fachadas.;materiales;m2;EC;USD;39.2;34;44.8;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-LAM;Vidrio laminado de seguridad con butiral, para acristalamiento de protección.;materiales;m2;CO;COP;174314.516129;131375;217952.314165;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-LAM;Vidrio laminado de seguridad con butiral, para acristalamiento de protección.;materiales;m2;PE;PEN;136.156863;95.454545;155.921569;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-LAM;Vidrio laminado de seguridad con butiral, para acristalamiento de protección.;materiales;m2;MX;MXN;833;651.583333;1113.166667;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-LAM;Vidrio laminado de seguridad con butiral, para acristalamiento de protección.;materiales;m2;EC;USD;34.3;29.75;39.2;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-DOBLE;Doble acristalamiento con cámara de aire, para aislamiento térmico y acústico.;materiales;m2;CO;COP;228269.009217;172038.690476;285413.744741;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-DOBLE;Doble acristalamiento con cámara de aire, para aislamiento térmico y acústico.;materiales;m2;PE;PEN;178.300654;125;204.183007;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-DOBLE;Doble acristalamiento con cámara de aire, para aislamiento térmico y acústico.;materiales;m2;MX;MXN;1090.833333;853.263889;1457.718254;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-DOBLE;Doble acristalamiento con cámara de aire, para aislamiento térmico y acústico.;materiales;m2;EC;USD;44.916667;38.958333;51.333333;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-ARENA;Vidrio arenado o esmerilado para privacidad en mamparas y divisiones.;materiales;m2;CO;COP;116209.677419;87583.333333;145301.542777;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-ARENA;Vidrio arenado o esmerilado para privacidad en mamparas y divisiones.;materiales;m2;PE;PEN;90.771242;63.636364;103.947712;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-ARENA;Vidrio arenado o esmerilado para privacidad en mamparas y divisiones.;materiales;m2;MX;MXN;555.333333;434.388889;742.111111;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-VIDRIO-ARENA;Vidrio arenado o esmerilado para privacidad en mamparas y divisiones.;materiales;m2;EC;USD;22.866667;19.833333;26.133333;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-AUTOM-PORTON;Motor y automatismo para portón corredizo o batiente, con mandos y finales de carrera.;materiales;ud;CO;COP;747062.211982;563035.714286;934081.346424;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-AUTOM-PORTON;Motor y automatismo para portón corredizo o batiente, con mandos y finales de carrera.;materiales;ud;PE;PEN;583.529412;409.090909;668.235294;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-AUTOM-PORTON;Motor y automatismo para portón corredizo o batiente, con mandos y finales de carrera.;materiales;ud;MX;MXN;3570;2792.5;4770.714286;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-AUTOM-PORTON;Motor y automatismo para portón corredizo o batiente, con mandos y finales de carrera.;materiales;ud;EC;USD;147;127.5;168;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CIERRA-PUERTA;Cierra-puertas hidráulico para puertas de tránsito, con brazo y regulación.;materiales;ud;CO;COP;145262.096774;109479.166667;181626.928471;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CIERRA-PUERTA;Cierra-puertas hidráulico para puertas de tránsito, con brazo y regulación.;materiales;ud;PE;PEN;113.464052;79.545455;129.934641;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CIERRA-PUERTA;Cierra-puertas hidráulico para puertas de tránsito, con brazo y regulación.;materiales;ud;MX;MXN;694.166667;542.986111;927.638889;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CIERRA-PUERTA;Cierra-puertas hidráulico para puertas de tránsito, con brazo y regulación.;materiales;ud;EC;USD;28.583333;24.791667;32.666667;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CERRADURA-MULTI;Cerradura multipunto de seguridad con cilindro y cerraderos, para puerta de acceso.;materiales;ud;CO;COP;186765.552995;140758.928571;233520.336606;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CERRADURA-MULTI;Cerradura multipunto de seguridad con cilindro y cerraderos, para puerta de acceso.;materiales;ud;PE;PEN;145.882353;102.272727;167.058824;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CERRADURA-MULTI;Cerradura multipunto de seguridad con cilindro y cerraderos, para puerta de acceso.;materiales;ud;MX;MXN;892.5;698.125;1192.678571;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
MT-CERRADURA-MULTI;Cerradura multipunto de seguridad con cilindro y cerraderos, para puerta de acceso.;materiales;ud;EC;USD;36.75;31.875;42;docs/METODOLOGIA_PRECIOS_REFERENCIA_LATAM.md;2026-08-20;derivado;por_verificar;no_confirmado;nacional;"Precio referencial nacional derivado de la canasta de mercado investigada para esta familia; no es una cotización de tienda."
